dasatinib	paclitaxel	effect	treatment of hey xenograft bearing mice with dasatinib plus paclitaxel inhibited tumor growth more than treatment with either agent alone ( average tumor volume per mouse , dasatinib + paclitaxel vs paclitaxel : dg vs. dg cm3 , difference = dg cm3 , dg % confidence interval [ ci ] = dg to dg cm3 , p = .014 ) ;
dasatinib	paclitaxel	effect	inhibition of src family and abl kinases with either sirnas or dasatinib enhances paclitaxel sensitivity of ovarian cancer cells through p27 ( kip1 ) mediated suppression of bcl dg and cdk1 expression .
antidepressant	tamoxifen	advise	if in certain cases , an antidepressant is considered necessary , it may be advisable to replace tamoxifen with anastrozole .
Ticlopidine	ketamine	mechanism	ticlopidine treatment increased the mean area under the plasma concentration time curve extrapolated to infinity ( auc ( dg ) ) of oral ketamine by dg fold , whereas itraconazole treatment did not increase the exposure to s ketamine .
Warfarin	citalopram	effect	warfarin users who initiated citalopram , fluoxetine , paroxetine , amitriptyline , or mirtazapine had an increased risk of hospitalization for gastrointestinal bleeding .
Warfarin	fluoxetine	effect	warfarin users who initiated citalopram , fluoxetine , paroxetine , amitriptyline , or mirtazapine had an increased risk of hospitalization for gastrointestinal bleeding .
Warfarin	paroxetine	effect	warfarin users had an increased odds ratio of gastrointestinal bleeding upon initiation of citalopram ( or = dg [ dg % ci , dg dg ] ) , fluoxetine ( or = dg [ dg % ci , dg dg ] ) , paroxetine ( or = dg [ dg % ci , dg dg ] ) , amitriptyline ( or = dg [ dg % ci , dg dg ] ) .
Warfarin	amitriptyline	effect	warfarin users had an increased odds ratio of gastrointestinal bleeding upon initiation of citalopram ( or = dg [ dg % ci , dg dg ] ) , fluoxetine ( or = dg [ dg % ci , dg dg ] ) , paroxetine ( or = dg [ dg % ci , dg dg ] ) , amitriptyline ( or = dg [ dg % ci , dg dg ] ) .
Moxifloxacin	erythromycin	mechanism	moxifloxacin and lomefloxacin reacts faster with sucralfate and gelusil in acidic media whereas with erythromycin in basic media and multi minerals in neutral media .
Moxifloxacin	multi-minerals	mechanism	moxifloxacin and lomefloxacin reacts faster with sucralfate and gelusil in acidic media whereas with erythromycin in basic media and multi-minerals in neutral media .
Amprenavir	25-O-desacetylrifabutin	mechanism	amprenavir significantly increased the area under the curve at steady state ( auc ( ss ) ) of rifabutin by dg fold and the auc ( ss ) of 25-o-desacetylrifabutin by dg fold .
naloxone	morphine	effect	the doses of naloxone required to antagonize the effects of ( ) nanm were more than dg times higher than those required to antagonize the effects of morphine .
estradiol	endotoxin	mechanism	the serum estrogen concentrations of estradiol + endotoxin treated rats decreased by dg % , while those of the endotoxin treated rats increased ( dg to dg fold ) .
Etofibrate	heparin	effect	etofibrate elicited dg % enhancement of post heparin lipolytic activity and dg % increase of 3h triglyceride fractional clearance rate compared with placebo treatment .
clindamycin	gentamicin	int	interaction of clindamycin and gentamicin in vitro .
trichlorfon	coumaphos	effect	the treatment of ewes with an intravenous ( iv ) injection of trichlorfon , insufficient to produce significant inhibition of erythrocyte acetylcholinesterase ( ache ) activity , appeared to produce additive effects with those produced by subsequent treatment with dg mg of coumaphos / kg / day .
phenobarbital sodium	coumaphos	effect	in ewes given dg mg of phenobarbital sodium / kg for dg days intraperitoneally ( ip ) , the anticholinesterase effect of dg mg of coumaphos / kg was significantly reduced and signs of toxicity were not present .
theophylline	CGS21680	effect	however , the antagonism of the theophylline induced anxiogenic effects by cgs21680 was only observed in the time spent in the light zone , and dpcpx induced anxiogenic effects were neither reversed by cgs dg nor by cpa .
amiodarone	digoxin	mechanism	during amiodarone administration , systemic clearance of digoxin was reduced from dg + / dg ml / min ( mean + / standard deviation ) to dg + / dg ml / min ( p less than dg ) .
Midazolam	indomethacin	effect	midazolam used at doses of dg mg / kg and dg mg / kg decreased the antinociceptive effect of morphine , metamizol ( only in the tail flick test ) and indomethacin .
MPTP	pargyline	effect	it was observed that mptp induced long lasting depletions of striatal dopamine concentrations and this neurotoxic effect could be prevented by pargyline pretreatment .
MPTP	amphetamine	effect	the mptp induced neuronal damage produced a tolerance to the disruptive effects of amphetamine and a supersensitivity to the disruptive effects of apomorphine in rats responding in a schedule controlled paradigm .
indinavir	didanosine	mechanism	concurrent administration of indinavir and didanosine significantly reduces the level of exposure to indinavir , but it is unclear how soon after didanosine administration indinavir may be given safely .
indinavir	didanosine	mechanism	median gastric ph was significantly higher when indinavir was taken after didanosine administration ;
ofloxacin	KRM-1648	effect	when combined with ofloxacin , krm-1648 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin ( or rifabutin ) and ofloxacin .
diltiazem	sirolimus	mechanism	pharmacokinetic interaction between single oral doses of diltiazem and sirolimus in healthy volunteers .
ADL 8-2698	morphine	effect	adl 8-2698 , a trans dg , dg dimethyl dg ( dg hydroxyphenyl ) piperidine , prevents gastrointestinal effects of intravenous morphine without affecting analgesia .
99mTc-methylene diphosphonate	gentamicin	effect	therapeutic drug monitoring can avoid iatrogenic alterations caused by 99mtc-methylene diphosphonate ( mdp ) gentamicin interaction .
cocaine	norepinephrine	effect	the uptake inhibitors cocaine and desipramine ( dg mumol / liter ) potentiated the positive inotropic effects of norepinephrine in nonfailing myocardium ( p < dg ) but not in functional class iv myocardium .
PROLEUKIN	interferon-alfa	effect	hypersensitivity reactions have been reported in patients receiving combination regimens containing sequential high dose proleukin and antineoplastic agents , specifically , dacarbazine , cis platinum , tamoxifen and interferon-alfa .
Gleevec	ketoconazole	advise	drugs that may alter imatinib plasma concentrations drugs that may increase imatinib plasma concentrations : caution is recommended when administering gleevec with inhibitors of the cyp3a4 family ( e.g. , ketoconazole , itraconazole , erythromycin , clarithromycin ) .
Gleevec	dihydropyridine calcium channel blockers	mechanism	gleevec will increase plasmaconcentration of other cyp3a4 metabolized drugs ( e.g. , triazolo benzodiazepines , dihydropyridine calcium channel blockers , certain hmg coa reductase inhibitors , etc. ) .
Gleevec	ketoconazole	mechanism	there is a significant increase in exposure to imatinib when gleevec is coadministered with ketoconazole ( cyp3a4 inhibitor ) .
rifampin	Gleevec	mechanism	pretreatment of healthy volunteers with multiple doses of rifampin followed by a single dose of gleevec , increased gleevec oral dose clearance by dg fold , which significantly ( p dg ) decreased mean cmax and auc ( dg dg ) .
Gleevec	simvastatin	mechanism	drugs that may have their plasma concentration altered by gleevec gleevec increases the mean cmax and auc of simvastatin ( cyp3a4 substrate ) dg and dg fold , respectively , suggesting an inhibition of the cyp3a4 by gleevec .
Gleevec	pimozide	advise	particular caution is recommended when administering gleevec with cyp3a4 substrates that have a narrow therapeutic window ( e.g. , cyclosporine or pimozide ) .
amantadine	central nervous system stimulants	advise	careful observation is required when amantadine is administered concurrently with central nervous system stimulants .
fibrate	lovastatin	effect	fulminant rhabdomyolysis has been seen as early as three weeks after initiation of combined therapy with another fibrate and lovastatin but may be seen after several months .
ciprofloxacin	antacids	advise	this time window is different than for other oral formulations of ciprofloxacin , which are usually administered dg hours before or dg hours after antacids .
methotrexate	ciprofloxacin	mechanism	methotrexate renal tubular transport of methotrexate may be inhibited by concomitant administration of ciprofloxacin , potentially leading to increased plasma levels of methotrexate .
methotrexate	ciprofloxacin	advise	therefore , patients under methotrexate therapy should be carefully monitored when concomitant ciprofloxacin therapy is indicated .
ciprofloxacin	zinc	mechanism	multivalent cation containing products : concurrent administration of a quinolone , including ciprofloxacin , with multivalent cation containing products such as magnesium or aluminum antacids , sucralfate , videx chewable / buffered tablets or pediatric powder , or products containing calcium , iron , or zinc may substantially decrease the absorption of ciprofloxacin , resulting in serum and urine levels considerably lower than desired .
quinolone	antacids	mechanism	multivalent cation containing products : concurrent administration of a quinolone , including ciprofloxacin , with multivalent cation containing products such as magnesium or aluminum antacids , sucralfate , videx chewable / buffered tablets or pediatric powder , or products containing calcium , iron , or zinc may substantially decrease the absorption of ciprofloxacin , resulting in serum and urine levels considerably lower than desired .
